TES;701;19/04/2019;1134;;19/04/2019;;1976;0.00;EUR;1.0;1;;;;;19;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIG;701;19/04/2019;1134;;19/04/2019;;1976;0.00;EUR;1.0;1;;;;;19;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;200334;;BB 02 Cream Perfect.Daily Cr. 50ml;01;;;;;;;;pz;6;;;14.50;0;;;87.00;1;;;;;;;22;;;;;;;;;
RIG;701;19/04/2019;1134;;19/04/2019;;1976;0.00;EUR;1.0;1;;;;;19;0.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;320602;;Facial Sheet Mask Exhibitor;01;;;;;;;;pz;1;;;300.00;0;;;300.00;1;;;;;;;22;;;;;;;;;
